geneName,rowMean,rowSD,AnovaP_genetic,FDR_genetic,Rank_genetic,AnovaP_OPP,FDR_OPP,Rank_OPP,Rank_genetic_GSEA,Rank_OPP_GSEA
MYCBP2,13.7661886778417,0.147185608381574,0.00125751360255264,0.00792465013829492,-2.10101990215273,0.191723110545494,0.275053043508842,0.560583545145108,-2.90048730847355,0.71732553356203
CARS1,15.3844518551434,0.106876339049465,3.23475413534017e-06,0.000148336582492028,3.82875173086522,0.941467809232745,0.960878122322978,0.0173316947032803,5.49015872325584,0.0261945248364738
GLUD1,16.9111092935895,0.0640480522809631,0.791809980137014,0.858685823053992,-0.0661657072657683,0.14975798670464,0.225031310624644,-0.647757050397723,-0.101379028611702,-0.824610007073802
RAB3GAP1,15.5200841139959,0.131607113920042,0.0599025660687463,0.13215617668775,-0.87891253409324,0.00660544478503144,0.01760537852409,1.75435463295356,-1.22255457317619,2.18009793335891
TOMM70,15.6240658842515,0.0647818113308857,0.275103991464458,0.410378768562723,-0.386815116060397,0.0273797469880581,0.0569321378666665,1.24464250762946,-0.56050310841652,1.56257056943059
USP24,15.0256228695498,0.0974476394678658,0.00031613553018116,0.00302359791994495,2.51947596209917,0.513148962214007,0.610077099521097,-0.21461527682417,3.50012669146041,-0.289756545070054
CUL3,15.5109674916141,0.112416106873551,0.00136329747046949,0.00831696414844324,2.08003517060593,0.0988810663272145,0.161582296104541,-0.791606224782349,2.86540937110014,-1.00488685882557
OPA1,15.0764592923138,0.0779049406737013,0.934954658243984,0.953273544684089,0.0207824593822747,0.54342573632475,0.637659260169961,0.195411329050961,0.0292094502525257,0.264859797498644
SLC3A2,17.737547865661,0.124283590715815,0.0151831792059824,0.0491992482031077,1.30804153348744,0.000613453076174035,0.00266556260510139,-2.57421111290237,1.81863728199447,-3.21221865141793
RACK1,18.7231318504543,0.147762067739361,4.14896100683591e-06,0.000170472509848874,3.76834564472725,4.07949973170204e-06,4.96099275166299e-05,-4.30443140749618,5.38206064677999,-5.38939309109694
GOLGB1,15.3242999066848,0.141599381404904,0.00579494302650388,0.0236588452973958,1.62600645553255,0.11081956662588,0.176790451527823,-0.752541194983358,2.2369508294841,-0.955383552537033
FANCI,16.391804968037,0.38504822070581,0.0430848327511236,0.103307049957876,0.985870040016396,0.000622421215609912,0.00268409350409111,2.57120235899356,1.36567558858136,3.20591561257157
TMPO,15.4363493828915,0.195356853585733,5.51627263437436e-07,4.56960907260431e-05,4.34012095198108,0.879952369127486,0.915606841134272,0.0382909710698353,6.25835427754362,0.0555408351054469
EPS15L1,14.9929114402915,0.224800310783206,0.000466939905006794,0.00397011790507144,2.40119659531206,0.0304620771122787,0.0619616744747182,1.20787685422297,3.33073900937678,1.51624048682909
EIF2S1,16.6902746065277,0.0915761197657297,0.24162272385229,0.374451428196718,-0.426604508629967,0.000267096027404824,0.00136091785391982,-2.86616808836464,-0.616862224108954,-3.57333257131593
YARS1,17.5298404614032,0.0838813530334091,0.45422849963998,0.585424736298854,-0.232528931012015,1.9701374985211e-06,2.91603060299838e-05,4.53520792252019,-0.34272562034068,5.70550346279011
AP3D1,14.6675226172833,0.114119281420357,0.798047531961817,0.863502398184488,-0.0637364519392051,0.418378260294357,0.518906241215122,-0.284911105737937,-0.097971241163091,-0.378430890296355
GAPVD1,14.7274532764894,0.0645682248256462,0.0540130255348456,0.121724835079845,-0.914620805190051,0.81676669235996,0.868692013245134,-0.0611341713723727,-1.26750149507047,-0.0879019810328231
PSMC2,16.1442077921533,0.101869275702121,0.0451365087841696,0.106879257314659,-0.971106572694747,0.0379496271718569,0.0742228808662061,1.12946219307515,-1.34547203574135,1.42079248638248
HSD17B10,16.502465238453,0.115557125588586,0.181888981744126,0.305088768856247,-0.515573779619263,0.0521248621817657,0.095714441246174,-1.01902253160283,-0.740193608317817,-1.2829550802921
SMARCA4,15.5259648733171,0.0803883974497171,0.116736878283637,0.21961926991383,-0.658329556525759,0.371005293821118,0.469793685666977,-0.328092824719796,-0.9327919245458,-0.430619893455313
PSMD3,16.8606492996468,0.0853181000547503,0.0313519175935105,0.0817377912488679,1.08757710214423,0.0130213033893114,0.0308048890868279,-1.51138035054742,1.50373589104344,-1.8853455421538
DDX42,15.4054773554075,0.103974461404293,0.0291334378825696,0.0773731841748345,1.1114095300507,0.00382820230915468,0.0114311901510572,-1.94190855095828,1.53560826355866,-2.41700511911153
RTCB,16.3583498841639,0.159227392193943,0.102885242358158,0.199328028951905,0.700431627725744,0.110872672190638,0.176790451527823,0.752541194983358,0.987646915053448,0.955175485224464
EIF3L,17.0893173482062,0.154397245894526,1.2181315837461e-06,7.36038095778817e-05,4.13309970691474,7.67935924551736e-07,1.46078478092508e-05,-4.83541376445017,5.91430579626124,-6.11467501535198
EPB41,16.2033372798413,0.10402660821326,0.478974063653598,0.608602859313868,0.215666011587911,0.0573850186440199,0.103550489751684,-0.984847842729478,0.31968800290504,-1.24120147292352
CD22,15.4324771547029,0.254594457974573,0.0184370326586809,0.0563982130643151,1.24873465609825,2.06659120081434e-05,0.000178087456499706,-3.74936666877261,1.734308975021,-4.68474542409317
UQCRC2,15.8919338590898,0.14859549615963,0.987136015998382,0.991076144375544,-0.0038929773898553,0.281727485819346,0.375441714366415,-0.425457475687278,-0.00562300241880418,-0.550170780428641
FUBP1,16.4730863724353,0.242290190792919,7.40782932971905e-08,1.66693293666297e-05,4.77808187217144,0.000147154181675893,0.000866724629687368,3.06211886192774,7.1303090319977,3.83222739205597
ASNS,16.8179287480819,0.269705304915696,2.96781444091347e-07,3.25667036386567e-05,-4.48722619795927,0.0962787265554668,0.157932781727524,-0.801527715174057,-6.52756325629281,-1.01646966261794
ASCC3,15.2634135181271,0.155605413803571,0.000550831958232288,0.00439297039981527,2.35724172303566,0.00411081941381394,0.012085385523382,-1.91773949105634,3.25898087073664,-2.3860716011342
RAP1GDS1,15.7393971431224,0.209245298394042,0.607908792803129,0.718742992595965,-0.143426376447343,3.98926681068547e-06,4.88994614312186e-05,4.31069592408165,-0.216161574927349,5.39910691617616
PNN,15.1492990375516,0.114440135268067,0.25949769507072,0.394547117194559,0.403901125494583,0.0302497245701368,0.0616138359422459,-1.21032175214328,0.58586649532039,-1.51927857533265
PSMD11,16.5373113976834,0.189213641432407,0.620651413586314,0.727876349022121,-0.137942391976042,0.359589032936962,0.458275253886907,0.338873593312757,-0.207152251130237,0.444193562232445
SF3A3,15.4664926813911,0.161576112642542,0.277835471297599,0.413405988558361,0.383623236516149,6.33705271666228e-05,0.000435704186784169,3.36080826680621,0.556212308614988,4.19811268005161
SEC24C,14.7444359758631,0.0681836674063171,0.378279551685645,0.513165287231239,0.289742728902335,0.227157518733358,0.315148842845631,-0.501484283165305,0.422187134335354,-0.643672883809217
PSMC4,15.3212378773864,0.0892260179503874,0.122705165628219,0.227640094148766,-0.642751243445538,0.00781677881193314,0.0201845027541924,1.69498194497898,-0.911137154008049,2.10697217691534
ACTR2,17.4569000558774,0.135553885611592,0.00323896149076889,0.0153038695644793,1.81519874447503,2.43482349780863e-05,0.000203007361765343,-3.69248821274642,2.48959421544953,-4.61353251564279
NARS1,16.6749882131862,0.128694516916273,0.00510026845674414,0.0215952009842027,1.66564274966585,2.060765409211e-06,3.00324694003963e-05,-4.52240895674961,2.29240696386007,-5.68597144406935
EIF4G2,16.0049371985578,0.225014247281504,0.0257223326569359,0.0707605251880144,-1.15020895239586,0.0196880128921371,0.0435101696273736,1.36140922357723,-1.58968964950758,1.70579811491973
SAFB,14.9986018567703,0.31223197898748,0.00190308111881943,0.0104649085934224,1.98026456068847,0.000254564481182158,0.00131269395115619,-2.88183651596472,2.72054269951917,-3.59420219260182
ROCK1,15.5116822448368,0.111018872270475,0.106721425137794,0.204675593542834,0.688933941517351,0.159501168624758,0.237105065718309,0.625059167278637,0.971748383902157,0.797236130629217
PRPF6,16.2549299516486,0.0408218497550862,0.0112112161524574,0.0388272462299535,-1.41086341011182,0.304030597795713,0.399463072468351,-0.398523361943171,-1.95034727414424,-0.517082706571721
DDX24,15.5494584110124,0.402183399429894,0.0261176840635192,0.0713133574429743,1.14682911642507,4.02105753632695e-07,9.5171205099425e-06,-5.02149443142704,1.58306533593549,-6.39565971263931
YWHAE,19.2485825964355,0.167153881772272,6.86561301267998e-05,0.0010432481784948,2.98161236489121,7.71485228179947e-05,0.000517148059410069,3.28638510066008,4.16332067967435,4.11267238506597
GSTP1,19.1355765062013,0.239525502689774,0.283205616108177,0.418212778703737,-0.378602701227264,1.19641773690914e-07,4.18013707262947e-06,5.3788094768588,-0.547898138621367,6.92211715717142
PAICS,18.2791931868251,0.0758107460043657,0.0792342152551271,0.163366892633614,0.786835951496175,0.0645858736250601,0.113912447437606,-0.943428817114041,1.10108723902047,-1.18986246153384
PSMC5,15.7102742329249,0.25550906598329,0.0353112404014391,0.0885676034047373,-1.05272510695571,2.70245341736543e-06,3.63345569413321e-05,4.43968013116655,-1.45208702641768,5.56824178331563
UNC45A,17.1739641569516,0.26447463676832,0.000125672852520545,0.00152951604394672,2.8154459630984,6.57976686335135e-05,0.0004505824348023,-3.34622574252147,3.90075852719753,-4.18178949419057
TRRAP,14.106157103985,0.0983774058171659,0.0553858751842576,0.123894536126458,0.906947846024685,0.327321113972659,0.423883318548556,0.372753674266558,1.25660097735955,0.485025979458071
SEPTIN2,15.9063475671185,0.35086477616768,0.403478164024597,0.535884109239807,0.270929121052651,1.80706607088449e-07,5.55655109799734e-06,5.25519468752945,0.394179964040382,6.74302596824927
FTSJ3,14.859183787433,0.190668424747654,0.240967227873832,0.374012596663645,-0.427113770608651,9.26067641450693e-06,9.41838298315002e-05,-4.02602365365896,-0.618042018509595,-5.0333572906011
RNF20,14.5850600824563,0.0573426795130334,0.210274559892433,0.340792092018787,0.467510491465345,0.0142821575992644,0.0333423461044646,-1.47700384468872,0.677213267335841,-1.84520617892732
ATAD3B,15.9212826429602,0.193509131175951,0.163633600819825,0.281737235605304,-0.550155750993503,0.000182354793860728,0.00103033467686326,-2.98702168334715,-0.786127512692237,-3.73908281518598
TCERG1,15.7002592243485,0.0906846329622269,0.000181882448483999,0.00201435490993031,2.69586400853666,0.0066630579426545,0.0177313293230433,-1.75125870399181,3.7402092079971,-2.17632641004483
SEC23B,15.2065593693075,0.302302891839237,0.0613343351554668,0.134621002289948,-0.870887180326791,0.288063468652846,0.382495857032321,-0.417373264504471,-1.21229633797744,-0.540511814154304
RPA1,17.4032228821693,0.203919372500116,0.917788505868875,0.943164831226416,-0.0254124016036591,1.01379001308677e-05,0.000102094617788503,-3.99099715239268,-0.0372573855920892,-4.99405199135554
NAP1L1,16.8689459742146,0.0805814776858194,0.580587144130172,0.69637916213278,-0.157154232824876,0.911320579741601,0.939867971396158,0.0269331499336015,-0.236132584927253,0.0403288222346808
PLRG1,14.8940745668011,0.114924611774033,0.0635996738050381,0.138586306602748,0.858279679252774,0.000427244967121779,0.00196977571915391,2.7055832202744,1.19654511178925,3.36932304449749
POLA1,16.6035622006003,0.418164191723129,0.165793449277273,0.284217341618182,0.546349426973946,7.55108524893558e-08,3.0298729561354e-06,-5.51857558126868,0.780432633007314,-7.12199062668161
CEBPZ,14.6985441992096,0.0999235631111745,0.0510621692624456,0.116469692995846,-0.933787069290376,0.0111617298048174,0.0271432974798967,-1.56633739358371,-1.29190073910681,-1.95226849478273
DLD,17.2106511434938,0.148198597495779,0.582942205908579,0.698388423033931,0.155902968406371,0.00018853570315791,0.00105137825344085,2.97824101011036,0.234374499956536,3.7246063949743
AHSA1,17.6234651088892,0.133165866207452,0.0833620727159461,0.169899843440119,-0.769807021325915,0.00418446791219777,0.0122597987433244,-1.9115166591309,-1.07903149560517,-2.37835975809791
UQCRC1,15.8053681345406,0.134059002901841,0.030445497116266,0.0797796291781339,1.09810798665572,0.0264960270575546,0.0554537876803588,-1.25606878472674,1.51647693036004,-1.57681924139655
LMNB2,15.8542265913342,0.116824084917661,0.032643727856121,0.0839550256730282,-1.07595330123248,0.725485979607049,0.793123880643211,0.10065897349212,-1.48620025142258,0.139370976111329
OGT,14.6876359188516,0.140541091662767,0.56442695324129,0.682093372199357,-0.166156170423743,0.829237115382766,0.877232095696372,-0.0568854869707708,-0.248392255434228,-0.081321267787544
SARS1,16.2344837236935,0.139318246625058,0.0220917368983272,0.0635808022899794,1.19667399627163,4.6027041464916e-05,0.000336265839208831,3.47331724983271,1.65577013765029,4.33698693987369
NUP107,15.0902727884481,0.0829944043224148,0.0295292983269542,0.0779354965093714,1.10826469345784,0.0687931042227445,0.120259150200142,-0.919881869380369,1.52974687258631,-1.16245509298693
NEK9,15.2831450166949,0.0513339953946071,0.0744684471688825,0.155792238150461,0.807454183456752,0.344999206348798,0.442536444507349,0.354050957742005,1.12802770205856,0.46218190399552
TBL1XR1,15.7264174852027,0.156270988552941,0.00147359537465375,0.00879022746134923,2.05599988670886,0.00102274089086873,0.00394058305739069,-2.40443951424724,2.831621750316,-2.99023437989418
DDX39B,15.567950018427,0.100476937075503,0.322400170959062,0.458049039570054,-0.339088023143406,0.986944369071633,0.990786990314265,-0.00401970462134433,-0.491604736573654,-0.00570732644497045
PCBP2,16.7117123054285,0.062251775930115,0.816014898815369,0.876182770921661,-0.0574052909515181,0.22351993461628,0.311363814534639,0.506731860814373,-0.0883019118169324,0.650683738269053
PPP2CA,12.987742813477,0.264729869625541,0.668412120780406,0.766800235052081,0.115317762666946,0.000164187361569989,0.000947251100200462,3.02353488163416,0.174955683344298,3.78466027603302
IMPDH1,15.260734664112,0.0862276768104165,0.473595558563871,0.60312094936376,-0.219595586078764,0.0617694956474202,0.109850460403445,-0.959198118531757,-0.324592379131942,-1.20922594469495
ZFR,14.2214640842207,0.110335974612889,0.0918483034430853,0.183197237469393,0.737081079581076,0.219412778376908,0.30689107563829,-0.513015740624543,1.03692886126466,-0.658738083156135
ABCF2,15.9004799478162,0.133470829364201,0.000182557541484647,0.00201637749046268,-2.69542815939021,0.549309305945475,0.642069320741001,-0.192418080980882,-3.73860022156106,-0.260183043457188
HNRNPH3,16.9942247412033,0.188453935232373,0.232412303926801,0.365707595884819,0.436866019107942,0.025026989121306,0.0528965498465134,-1.27657265370178,0.633740884086915,-1.60159139516427
AKAP2,14.5546655257092,0.292622878178404,0.0201739463108378,0.0602162947623279,1.22028597107138,0.183179302851078,0.264941959854446,-0.576849255405473,1.69520913929928,-0.737123598164654
DKC1,15.941163315572,0.100814363162275,0.00801417730913719,0.0298590907624673,1.52492342108706,0.171538170962993,0.251576255301522,0.59933035161373,2.09614105327741,0.765639224927099
CHD3,13.2032128633805,0.12024523487933,0.120672951470809,0.224677170260696,-0.648441054565807,0.989665761305778,0.992241965516665,0.00338240902034984,-0.918390064976434,0.00451145442245697
SRP68,16.9702423829313,0.223757118225377,0.0679659643070715,0.14556847067603,0.836932680615197,0.00920961048668664,0.0231751883682619,-1.63497672721737,1.16770851691316,-2.0357587375621
HDAC1,16.4527361620256,0.0556801113352308,0.546490977470075,0.667418002534344,-0.175602083123419,0.058621050550516,0.105271928541066,-0.977687420884905,-0.262417003828287,-1.23194640281666
VDAC1,18.431736401663,0.212617461079117,0.608723453136276,0.718974042017086,-0.143286789189088,9.76235604150851e-06,9.86997256480072e-05,-4.00568405452106,-0.215579965256276,-5.01044535729794
PRPF4,15.3267126976722,0.0799527646483649,0.281971432572992,0.416869682698585,0.379999688264151,0.705504383082519,0.777068520590139,0.109540684156427,0.549794889213868,0.151500283762732
UBR5,15.2368517763001,0.0804430825053291,0.0044218397580809,0.0193776185985525,-1.71269959637998,0.135033087322036,0.207023861637605,0.683979594734879,-2.3543969997587,0.86955980275883
SAE1,15.8022326123853,0.0863251935683077,0.783029341565698,0.853300288415616,-0.0688981075757411,0.0182295044833475,0.0408191951207781,-1.38913556302149,-0.106221963815211,-1.73922513623107
TPI1,18.648657180201,0.338329889860039,9.2010606859589e-07,6.38603347068715e-05,4.19476880955219,4.70776654521662e-07,1.05126473809707e-05,4.97828790260486,6.03616210488201,6.32718508164807
EMC1,14.786478278092,0.0970011367455196,0.344324989262486,0.478995976395485,-0.319668134678501,0.05335508192898,0.0975201782161001,-1.0109055137248,-0.463031457385423,-1.27282420888052
ANKHD1,14.2207066057377,0.201615090093281,0.152472354663506,0.267725816598894,-0.572309748103911,0.000944436737890569,0.00367193571976227,-2.43510493008433,-0.816808892746509,-3.0248271275306
PGM2,16.1705520864879,0.204326574094446,7.96024515296469e-05,0.00116236483633866,2.93465753671337,0.310898921149487,0.40744497551002,-0.389931033417013,4.09907355701857,-0.507380784999707
ARFGEF2,16.405965531527,0.338048092545789,3.19670993697612e-06,0.000147912632759544,3.82999473267337,9.23946900606319e-07,1.67681670724878e-05,-4.77551440750779,5.4952967689475,-6.0343529870443
EEF1D,17.162381110652,0.349108941519203,1.31417011769493e-07,2.25683927744253e-05,-4.64649936843895,6.46309953962779e-09,6.1471257843571e-07,6.21132790012247,-6.88134841225412,8.18955915536029
RBM14,15.9490163134497,0.0956078098599215,0.0355790953844288,0.0890083944931448,1.05056903256709,0.0276040884898705,0.0573058199207659,-1.24180126928704,1.4488050982573,-1.55902658905473
ATAD2,14.3354106508611,0.248305519824427,8.86343059913107e-06,0.000299330136220579,-3.52384955667989,0.437576592149444,0.536883272164249,-0.270120127271509,-5.05239815148729,-0.358945918329639
PPP2CB,16.0874274772671,0.242311778884059,0.919207992771345,0.944021645845556,-0.0250180474778796,1.62898411452297e-05,0.000148341532131028,3.82873723973292,-0.0365862079910088,4.78808315081037
SMU1,15.8492986850264,0.290476273701208,0.0138915569292932,0.0459118638280887,1.3380750763513,0.000402959544808566,0.00188316671713994,-2.72511123010079,1.8572490769472,-3.39473855273809
EXOSC10,15.3945340301171,0.66610870402667,0.0740608729906255,0.155192429081947,-0.809129469212709,1.87170488971671e-07,5.62168205472808e-06,-5.25013372041158,-1.13041117302143,-6.72776262508022
SEPTIN9,16.320624371759,0.234966413411325,0.90538571820573,0.935814258141403,0.0288103421477277,0.000364137644462975,0.00174949573616636,2.75708711163302,0.0431663604629917,3.43873442148504
DDX39A,18.0157000307206,0.104139326978795,0.6759109056926,0.772641533860938,0.11202194977418,0.0044229711327165,0.0127907543567747,-1.89310384150073,0.170110546241951,-2.35428589511894
PSMD12,15.611510896601,0.298485854293557,0.0323816169091588,0.0834899520308433,-1.07836578847014,0.00121778756117004,0.00454216188392833,2.34273739146285,-1.48970146944326,2.91442846626672
NCLN,15.1738073933695,0.159054575629733,0.0850628505813894,0.172612722475708,0.762927197627942,0.357657883775687,0.456040439690151,-0.340996644275114,1.07026006753048,-0.44653219745433
AFG3L2,15.2219928322125,0.244603970258392,2.79608314793233e-05,0.000595878964638192,-3.22484194550793,0.133415892757931,0.205156893773872,-0.687913885094096,-4.55344991799386,-0.874792433343328
HMGB1,17.5281887429302,0.357072747891634,3.80953746994272e-05,0.000719330310500949,3.14307163939897,0.00130914129337849,0.004806111281481,-2.31820617769075,4.41912775042557,-2.88301347825972
LNPEP,15.1391252601977,0.117932558009117,0.00687600277408804,0.0268711204530757,1.57071422428351,0.00147066108664096,0.00525630851843283,-2.27931915183476,2.16266395677107,-2.83248739876133
PNPT1,15.3898829644109,0.204465917681783,0.00131532731916794,0.00815884192179536,-2.08837148127883,0.000239341331673215,0.00125948471257544,-2.89980709953103,-2.88096615955474,-3.62098229692513
CORO7,14.8816614869691,0.180282055035503,0.00054990331916411,0.00439238483239015,-2.35729961681347,0.319840949468486,0.416401296950607,-0.380487926477509,-3.25971365895004,-0.495065933992866
APEH,15.6813989503384,0.148597449957578,0.00619258841456688,0.0248866463984472,1.60403362282799,3.33774928969353e-05,0.00025739760288087,-3.58939550195556,2.2081277840664,-4.47654628784605
CUL2,14.9407645230299,0.0747424762744375,0.314973426770543,0.450990666265266,0.345832446218352,0.241518342239441,0.332713114809693,-0.477930079872916,0.501726084603182,-0.617049880933675
PAK2,16.3130462829487,0.420923364115561,1.85758322621389e-05,0.000452158646911589,3.34470915945934,2.69554255973489e-06,3.63345569413321e-05,-4.43968013116655,4.73105171922245,-5.5693538067357
KDM1A,14.1678621147763,0.0424830776126551,0.72562356053398,0.811762711152804,0.0905709021595523,0.936029929417441,0.958231954851101,0.0185293505055252,0.139288624454328,0.0287102645385706
CTPS1,15.8020131301733,0.0690697344299348,0.00269209592769318,0.0133719581089286,-1.87380499261564,0.667320614717972,0.744746159378977,-0.127991727743423,-2.56990946891851,-0.175665458814784
BRIX1,14.7901587876296,0.119619177897295,0.00731390072090729,0.027970360463574,-1.55330193669131,0.114729796441997,0.181924123039857,-0.740109709905858,-2.13585093908339,-0.940323776956478
PPA1,17.6020391872122,0.177759860135319,0.041938503657216,0.101232922495868,-0.994678225311829,6.84284757598956e-06,7.44594600641576e-05,4.12808011735221,-1.37738706898291,5.16476313377892
UGP2,16.2798305964623,0.167795359997263,0.0256976447246818,0.0707304948049119,1.1503933037401,0.00552183039070405,0.0152555787448392,-1.81657131205157,1.59010667939042,-2.25791693734047
MAP4K1,15.1556614881491,0.107854637023387,0.00275509547712854,0.0135928629880232,-1.86668906063704,0.0179167331609472,0.0402714842514769,1.3950023636792,-2.5598633461873,1.74674117433413
HSPA1L,11.9080555915365,0.0763662329908927,0.0606311636782295,0.13346041197681,0.874647538866491,0.264834911114046,0.357099528349104,-0.447210723415498,1.21730409638347,-0.577024765815348
UMPS,15.1909341082836,0.0630773683447939,0.0750736877468685,0.156930590259632,-0.804292391747395,0.089391944235333,0.148389471749409,-0.828596911208857,-1.12451225032811,-1.04870161690631
COPS4,15.4306828033469,0.186922671687451,0.00173246921749418,0.00979951751216975,2.00879530665043,0.130316320447114,0.201234101568364,-0.696298420892373,2.76133447319014,-0.88500119106967
PA2G4,17.7883545322826,0.0461405278068272,0.0672828544303743,0.144466864696657,-0.840231752420176,0.0056602457293266,0.0155460011047173,1.80838130576905,-1.1720955921646,2.24716471429335
ITGAL,16.2558757459374,0.209319157765154,0.349646109582779,0.484168891565693,-0.315003117941322,0.00120329858775733,0.00450433690994496,-2.34636913310835,-0.456371299673509,-2.91962659300496
API5,16.3887513080907,0.324765967958144,1.49580001910826e-08,6.1972869949997e-06,5.20779839130254,8.63633748745574e-08,3.34065514411688e-06,-5.47616835427422,7.82512646556464,-7.06367039481443
IRAG2,15.4927608336235,0.111585792632884,0.0174135133029224,0.0540724330857373,-1.26702408812854,0.00967101835185088,0.0240884336833686,1.61819143847344,-1.75911359797281,2.01452779258674
NAPA,16.2903685187719,0.496277694170147,0.0110394623496777,0.0383877309600166,1.41580755760563,0.000443155201976253,0.00202856071065066,2.69281199022437,1.95705207735447,3.35344414836503
IQGAP2,12.9607012989002,0.241493104171474,0.227505550794863,0.360861182483761,-0.44265983209894,0.000143215052547289,0.000851333923475549,-3.06990006074048,-0.643008002742382,-3.84401133332239
U2AF2,16.2743815616186,0.0687650904886645,0.646756555880928,0.750167495710128,-0.124841757486754,0.369069595359617,0.467688487976066,-0.33004331999956,-0.189259160340865,-0.432891731318664
ATP6V1B2,15.6088241771941,0.162798449100897,0.751715388528415,0.831712674597575,0.0800266801856704,0.532438411821189,0.627634538240447,0.202293165539976,0.123946559126568,0.273730620665019
TRIM25,15.3145307502447,0.115295452829386,0.0891247540256067,0.178876411362062,-0.747446926569206,0.00144442691324187,0.00518988605898183,2.28484217673702,-1.05000165574282,2.8403044281907
PPP1R7,15.1715510281954,0.175023201495859,0.00246613532653177,0.0125628716229896,1.9009110781567,3.85580718060176e-05,0.000289523767245185,3.53831577888041,2.60798309564237,4.41388469222109
PMPCA,15.4538864318283,0.0725487580914623,0.186862732010402,0.311802141522231,-0.506120906311725,0.861780549418816,0.902088873401156,-0.0447506738479067,-0.728477305877062,-0.0646033122613501
KRT5,15.8608881705901,0.246623761622623,0.00216221234208113,0.0114722340794718,1.94035200024097,1.48395722400119e-06,2.40429157806628e-05,-4.61901286484467,2.66510165799338,-5.82857861768771
CDK1,15.6157568937244,0.097283896635131,0.039675481977153,0.0967125180041091,1.0145173092856,0.343667746755248,0.441490131899689,-0.355078999242489,1.40147778873829,-0.463861224521188
PSMC6,15.5878305762553,0.306607640670703,0.020792124001824,0.0614203887460803,-1.21168743911823,0.000110971256065993,0.000688343443423839,3.16219481995106,-1.68210114341723,3.95478949822698
PRPS1,16.8968613383562,0.111957333472462,0.0123745807401316,0.0418405837270018,1.37840226516259,0.0293391947039542,0.059992319150453,1.2219043490181,1.9074695063606,1.53255181075275
UFL1,15.5568079265716,0.220063790346935,0.0711533677823606,0.150760601043814,-0.821712139798373,5.20414688311373e-05,0.000370200808748921,-3.43156263681269,-1.14780453936492,-4.28365045430385
PRMT1,16.8073742078887,0.0996404600697669,0.0483565678220707,0.112176753538462,0.950097132883584,0.0243688068697491,0.0519113198187604,-1.28473792926567,1.31554453140168,-1.61316573394901
ARHGAP45,14.5238485341341,0.0525070253586062,0.0191522339786501,0.0579065054656763,-1.23727264302322,0.960648908164887,0.973037571512418,0.0118703901679347,-1.71778056122464,0.0174353065108957
DDX19A,16.2999352985088,0.0959174985048644,0.947253560883311,0.961451349999175,0.0170726864244086,0.108023324095755,0.173160983943757,-0.761549955082661,0.0235337534648815,-0.966482462731258
IGF2R,13.827046320579,0.115269965122306,0.410754279565688,0.543439974201282,0.264848419034585,4.80969172727198e-05,0.000346946302124563,-3.45973773701202,0.386417903043038,-4.31788275843596
AP2A2,14.2556227109088,0.147078764048773,0.000296276506127453,0.00289292040963992,2.53866351454755,0.64725303304536,0.726144949261898,0.138976679050266,3.52830278545461,0.188925905772539
PCK2,15.0895993806386,0.0922752433244304,0.0133865458518983,0.0444302521857882,-1.35232122169981,0.00160675752267711,0.00564453258308456,-2.24837201565077,-1.87333147011138,-2.79404965808972
SNRNP40,15.2761646937193,0.0876690000113508,0.00902297378325631,0.0327736869524784,-1.48447469889695,0.559948367484237,0.652426228538802,0.185468587974035,-2.04465030449687,0.251852017191103
SERPINB1,16.750697002613,0.192648089608966,0.0017887189812835,0.0100293238950568,1.9987283430058,0.00615048441948935,0.0166082481485264,-1.77967617486664,2.74745788439874,-2.21109067732604
ACSL4,14.859061985959,0.110587963476218,1.35795388089984e-06,7.83646194640628e-05,-4.10587997098486,0.208966188563775,0.294520761029757,0.530884085994477,-5.86711497940075,0.679923978520925
RRP1B,15.3145449597472,0.0899173361435367,0.0101003838040994,0.0359833134389426,1.44389884816131,0.0892901865997108,0.148316428970283,-0.828810739626028,1.99566212316433,-1.04919626944054
PSMD6,16.2558206522304,0.17333619092627,0.0373521689822416,0.0922311249484581,1.03512249421457,0.973086139373607,0.981301867626712,0.008197374599559,1.4276841743126,0.0118487134841777
ANXA11,16.0409362507778,0.10362630334751,0.0126542583252797,0.0424870573003476,-1.37174334757553,0.000590949710600713,0.0025808824095623,-2.58823178237655,-1.89776330405591,-3.22844947569723
TUBA8,12.2319099187296,0.641111735209556,0.205764676396148,0.334432714547663,-0.475691246027886,0.227046831659244,0.315148842845631,-0.501484283165305,-0.686629178470279,-0.643884554113192
AKR1B1,16.7311529173914,0.534328092645062,0.0019604339101992,0.0106887352046529,-1.97107368170774,1.03860614472524e-10,3.81020082807775e-08,7.41905213292612,-2.70764779397566,9.98354911230868
HADH,16.7410938775425,0.11791774833176,0.279744287987103,0.414989883052032,-0.381962490729432,0.639660177572986,0.72001267664682,0.142659857250262,-0.553238772435029,0.194050685703637
CSK,16.5146950043429,0.0779274865198952,0.000133178103781783,0.00158333967829453,-2.80042590473093,0.0185558928203978,0.0414181075730391,-1.38280974825672,-3.87556717297682,-1.73151814464887
RNH1,15.6016593630515,0.298387505001379,0.0679480643070555,0.14556847067603,-0.836932680615197,0.679821785140868,0.755749932572185,-0.121621882897786,-1.16782291086289,-0.167604922402457
